"40000","アナバセイオス・ディフェンダーネックレス","0","","0","0","1","0","0","","アナバセイオス・ディフェンダーネックレス","55073","640","3","4","0","40","0","10","5","8020","1","True","True","False","True","2","0","False","False","False","0","2","0","11","8","21800","0","False","False","0","90","0","1","59","0","0","1","155, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","1","176","3","192","19","139","44","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","False","False","0","True"
"40001","アナバセイオス・アタッカーネックレス","0","","0","0","1","0","0","","アナバセイオス・アタッカーネックレス","55073","640","3","4","0","40","0","10","5","19020","1","True","True","False","True","2","0","False","False","False","0","2","0","11","8","21800","0","False","False","0","90","0","1","84","0","0","10","155, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","1","176","3","192","44","139","22","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","False","False","0","True"
"40002","アナバセイオス・レンジャーネックレス","0","","0","0","1","0","0","","アナバセイオス・レンジャーネックレス","55073","640","3","4","0","40","0","10","5","30020","1","True","True","False","True","2","0","False","False","False","0","2","0","11","8","21800","0","False","False","0","90","0","1","105","0","0","12","155, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","2","176","3","192","27","139","44","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","False","False","0","True"
"40003","アナバセイオス・ヒーラーネックレス","0","","0","0","1","0","0","","アナバセイオス・ヒーラーネックレス","55073","640","3","4","0","40","0","10","5","47020","1","True","True","False","True","2","0","False","False","False","0","2","0","11","8","21800","0","False","False","0","90","0","1","64","0","0","6","155, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","5","176","3","173","6","139","27","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","False","False","0","True"
"40004","アナバセイオス・キャスターネックレス","0","","0","0","1","0","0","","アナバセイオス・キャスターネックレス","55073","640","3","4","0","40","0","10","5","40020","1","True","True","False","True","2","0","False","False","False","0","2","0","11","8","21800","0","False","False","0","90","0","1","63","0","0","5","155, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","4","176","3","173","44","139","46","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","False","False","0","True"
"40005","アナバセイオス・ディフェンダーブレスレット","0","","0","0","1","0","0","","アナバセイオス・ディフェンダーブレスレット","55873","640","3","4","0","42","0","11","5","8020","1","True","True","False","True","2","0","False","False","False","0","2","0","11","8","21800","0","False","False","0","90","0","1","59","0","0","1","155, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","1","176","3","192","27","139","44","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","False","False","0","True"
"40006","アナバセイオス・アタッカーブレスレット","0","","0","0","1","0","0","","アナバセイオス・アタッカーブレスレット","55873","640","3","4","0","42","0","11","5","19020","1","True","True","False","True","2","0","False","False","False","0","2","0","11","8","21800","0","False","False","0","90","0","1","84","0","0","10","155, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","1","176","3","192","27","139","44","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","False","False","0","True"
"40007","アナバセイオス・レンジャーブレスレット","0","","0","0","1","0","0","","アナバセイオス・レンジャーブレスレット","55873","640","3","4","0","42","0","11","5","30020","1","True","True","False","True","2","0","False","False","False","0","2","0","11","8","21800","0","False","False","0","90","0","1","105","0","0","12","155, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","2","176","3","192","22","139","27","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","False","False","0","True"
"40008","アナバセイオス・ヒーラーブレスレット","0","","0","0","1","0","0","","アナバセイオス・ヒーラーブレスレット","55873","640","3","4","0","42","0","11","5","47020","1","True","True","False","True","2","0","False","False","False","0","2","0","11","8","21800","0","False","False","0","90","0","1","64","0","0","6","155, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","5","176","3","173","44","139","46","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","False","False","0","True"
"40009","アナバセイオス・キャスターブレスレット","0","","0","0","1","0","0","","アナバセイオス・キャスターブレスレット","55873","640","3","4","0","42","0","11","5","40020","1","True","True","False","True","2","0","False","False","False","0","2","0","11","8","21800","0","False","False","0","90","0","1","63","0","0","5","155, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","4","176","3","173","27","139","22","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","False","False","0","True"
