"0","TEXT_BANLOP107_04693_SEQ_00","<hex:024804F201FC03><hex:024904F201FD03>特殊規則： 等級調整（限定職業）<hex:0249020103><hex:0248020103><hex:02100103>※本任務需要與接受任務時的職業相同才可繼續進行任務。<hex:02100103><hex:02100103>希望的貨艙的營運威打算準備胡蘿蔔形狀的攜帶式熒光棒。"
"1","TEXT_BANLOP107_04693_SEQ_01","和存領威對話"
"2","TEXT_BANLOP107_04693_SEQ_02","將委託的物品交給營運威"
"3","TEXT_BANLOP107_04693_SEQ_03",""
"4","TEXT_BANLOP107_04693_SEQ_04",""
"5","TEXT_BANLOP107_04693_SEQ_05",""
"6","TEXT_BANLOP107_04693_SEQ_06",""
"7","TEXT_BANLOP107_04693_SEQ_07",""
"8","TEXT_BANLOP107_04693_SEQ_08",""
"9","TEXT_BANLOP107_04693_SEQ_09",""
"10","TEXT_BANLOP107_04693_SEQ_10",""
"11","TEXT_BANLOP107_04693_SEQ_11",""
"12","TEXT_BANLOP107_04693_SEQ_12",""
"13","TEXT_BANLOP107_04693_SEQ_13",""
"14","TEXT_BANLOP107_04693_SEQ_14",""
"15","TEXT_BANLOP107_04693_SEQ_15",""
"16","TEXT_BANLOP107_04693_SEQ_16",""
"17","TEXT_BANLOP107_04693_SEQ_17",""
"18","TEXT_BANLOP107_04693_SEQ_18",""
"19","TEXT_BANLOP107_04693_SEQ_19",""
"20","TEXT_BANLOP107_04693_SEQ_20",""
"21","TEXT_BANLOP107_04693_SEQ_21",""
"22","TEXT_BANLOP107_04693_SEQ_22",""
"23","TEXT_BANLOP107_04693_SEQ_23",""
"24","TEXT_BANLOP107_04693_TODO_00","和存領威對話"
"25","TEXT_BANLOP107_04693_TODO_01","<hex:0208F2037AE4E8050AFF6202085EE3E802E803FF36>製作筆記<hex:20>友好部族任務：製作<hex:02280AFF054974656DE8060103FF20>將<hex:02280AFF054974656DE8060103>交給營運威<hex:03FFF2030F0208F20309E4E8050BFF6202085EE3E802E803FF36>製作筆記<hex:20>友好部族任務：製作<hex:02280AFF054974656DE8060103FF20>將<hex:02280AFF054974656DE8060103>交給營運威<hex:03FFF2029E0208F20298E4E8050CFF6202085EE3E802E803FF36>製作筆記<hex:20>友好部族任務：製作<hex:02280AFF054974656DE8060103FF20>將<hex:02280AFF054974656DE8060103>交給營運威<hex:03FFF2022D0208F20227E4E80509FF6202085EE3E802E803FF36>製作筆記<hex:20>友好部族任務：製作<hex:02280AFF054974656DE8060103FF20>將<hex:02280AFF054974656DE8060103>交給營運威<hex:03FFF201BC0208F201B6E4E8050DFF6202085EE3E802E803FF36>製作筆記<hex:20>友好部族任務：製作<hex:02280AFF054974656DE8060103FF20>將<hex:02280AFF054974656DE8060103>交給營運威<hex:03FFF2014B0208F20145E4E8050EFF6202085EE3E802E803FF36>製作筆記<hex:20>友好部族任務：製作<hex:02280AFF054974656DE8060103FF20>將<hex:02280AFF054974656DE8060103>交給營運威<hex:03FFF0DB0208F0D6E4E8050FFF6202085EE3E802E803FF36>製作筆記<hex:20>友好部族任務：製作<hex:02280AFF054974656DE8060103FF20>將<hex:02280AFF054974656DE8060103>交給營運威<hex:03FF6E02086AE4E80510FF6202085EE3E802E803FF36>製作筆記<hex:20>友好部族任務：製作<hex:02280AFF054974656DE8060103FF20>將<hex:02280AFF054974656DE8060103>交給營運威<hex:03FF010303030303030303>"
"26","TEXT_BANLOP107_04693_TODO_02",""
"27","TEXT_BANLOP107_04693_TODO_03",""
"28","TEXT_BANLOP107_04693_TODO_04",""
"29","TEXT_BANLOP107_04693_TODO_05",""
"30","TEXT_BANLOP107_04693_TODO_06",""
"31","TEXT_BANLOP107_04693_TODO_07",""
"32","TEXT_BANLOP107_04693_TODO_08",""
"33","TEXT_BANLOP107_04693_TODO_09",""
"34","TEXT_BANLOP107_04693_TODO_10",""
"35","TEXT_BANLOP107_04693_TODO_11",""
"36","TEXT_BANLOP107_04693_TODO_12",""
"37","TEXT_BANLOP107_04693_TODO_13",""
"38","TEXT_BANLOP107_04693_TODO_14",""
"39","TEXT_BANLOP107_04693_TODO_15",""
"40","TEXT_BANLOP107_04693_TODO_16",""
"41","TEXT_BANLOP107_04693_TODO_17",""
"42","TEXT_BANLOP107_04693_TODO_18",""
"43","TEXT_BANLOP107_04693_TODO_19",""
"44","TEXT_BANLOP107_04693_TODO_20",""
"45","TEXT_BANLOP107_04693_TODO_21",""
"46","TEXT_BANLOP107_04693_TODO_22",""
"47","TEXT_BANLOP107_04693_TODO_23",""
"48","TEXT_BANLOP107_04693_MANAGINGWAY_000_000","為了進一步炒熱音樂臺，<hex:02100103>我們試做了胡蘿蔔形狀的攜帶式熒光棒，結果迴響超乎我們想像！<hex:02100103>也就是說我們需要重新制定生產計劃了！"
"49","TEXT_BANLOP107_04693_MANAGINGWAY_000_001","因此我們透過觀眾的動員數以及攜帶式熒光棒的消耗率<hex:02100103>對近三期的庫存變動進行了預測……以現在的生產效率來看，<hex:02100103>大約還有6%的庫存缺口！"
"50","TEXT_BANLOP107_04693_MANAGINGWAY_000_002","所以負責資材管理的存領威應該正在加急安排生產。<hex:02100103>請你也去幫忙生產攜帶式熒光棒吧！"
"51","TEXT_BANLOP107_04693_KEEPINGWAY_000_010","哇——是營運威叫你來的吧？！<hex:02100103>新的生產計劃只靠我一個人是絕對完成不了的，<hex:02100103>急得我都要快哭出來了！"
"52","TEXT_BANLOP107_04693_KEEPINGWAY_000_011","需要的是裝飾部分的零件<hex:02280BFF054974656DF297CF0103>。<hex:02100103>材料不夠的時候請去找工作協助機索要！"
"53","TEXT_BANLOP107_04693_KEEPINGWAY_000_012","需要的是用在握柄的<hex:02280BFF054974656DF297CF0103>。<hex:02100103>材料不夠的時候請去找工作協助機索要！"
"54","TEXT_BANLOP107_04693_KEEPINGWAY_000_013","需要的是充當熒光棒發光劑的<hex:02280BFF054974656DF297CF0103>。<hex:02100103>材料不夠的時候請去找工作協助機索要！"
"55","TEXT_BANLOP107_04693_KEEPINGWAY_000_014","完成之後請將成品交給營運威。<hex:02100103>我會根據湊齊的材料種類給出相應的組裝指示！<hex:02100103>為了大家享受音樂的體驗，努力加油吧！"
"56","TEXT_BANLOP107_04693_SUPPORTER04693_000_015","嗶嗶……追加的材料？<hex:02100103>請優先使用現在持有的材料！"
"57","TEXT_BANLOP107_04693_SUPPORTER04693_000_016","嗶嗶……追加的材料？<hex:02100103>請優先使用現在持有的材料！"
"58","TEXT_BANLOP107_04693_SUPPORTER04693_000_017","嗶嗶……追加的材料？<hex:02100103>請優先使用現在持有的材料！"
"59","TEXT_BANLOP107_04693_SUPPORTER04693_000_018","嗶嗶……需要追加的材料！<hex:02100103>好的，請收下。"
"60","TEXT_BANLOP107_04693_SUPPORTER04693_000_019","嗶嗶……需要追加的材料！<hex:02100103>好的，請收下。"
"61","TEXT_BANLOP107_04693_SUPPORTER04693_000_020","嗶嗶……需要追加的材料！<hex:02100103>好的，請收下。"
"62","TEXT_BANLOP107_04693_MANAGINGWAY_000_030","攜帶式熒光棒的追加生產進行得怎麼樣了？"
"63","TEXT_BANLOP107_04693_MANAGINGWAY_000_031","哦！真是幫大忙了！<hex:02100103>這樣暫時就不用擔心攜帶式熒光棒的庫存問題，<hex:02100103>可以盡情炒熱音樂臺了！"
"64","TEXT_BANLOP107_04693_MANAGINGWAY_000_032","其實我們還收到了希望增加顏色種類的請求，<hex:02100103>目前正在商討改良方案！<hex:02100103>哎呀，要營運的工作越來越多真是令人高興！"
"65","TEXT_BANLOP107_04693_MANAGINGWAY_000_033","那<hex:022903EB0203>大人，<hex:02100103>等庫存不夠的時候，還請你再次幫忙吧！"
"66","TEXT_BANLOP107_04693_MANAGINGWAY_000_003",""
