"0","TEXT_STMBDZ505_02756_SEQ_00","再会の市のチャンブイは、人手を探しているようだ。"
"1","TEXT_STMBDZ505_02756_SEQ_01",""
"2","TEXT_STMBDZ505_02756_SEQ_02",""
"3","TEXT_STMBDZ505_02756_SEQ_03",""
"4","TEXT_STMBDZ505_02756_SEQ_04",""
"5","TEXT_STMBDZ505_02756_SEQ_05",""
"6","TEXT_STMBDZ505_02756_SEQ_06",""
"7","TEXT_STMBDZ505_02756_SEQ_07",""
"8","TEXT_STMBDZ505_02756_SEQ_08",""
"9","TEXT_STMBDZ505_02756_SEQ_09",""
"10","TEXT_STMBDZ505_02756_SEQ_10",""
"11","TEXT_STMBDZ505_02756_SEQ_11",""
"12","TEXT_STMBDZ505_02756_SEQ_12",""
"13","TEXT_STMBDZ505_02756_SEQ_13",""
"14","TEXT_STMBDZ505_02756_SEQ_14",""
"15","TEXT_STMBDZ505_02756_SEQ_15",""
"16","TEXT_STMBDZ505_02756_SEQ_16",""
"17","TEXT_STMBDZ505_02756_SEQ_17",""
"18","TEXT_STMBDZ505_02756_SEQ_18",""
"19","TEXT_STMBDZ505_02756_SEQ_19",""
"20","TEXT_STMBDZ505_02756_SEQ_20",""
"21","TEXT_STMBDZ505_02756_SEQ_21",""
"22","TEXT_STMBDZ505_02756_SEQ_22",""
"23","TEXT_STMBDZ505_02756_SEQ_23",""
"24","TEXT_STMBDZ505_02756_TODO_00","<hex:02280FFF09424E70634E616D65F2168D0103>から<hex:022811FF0A4576656E744974656DF61E8CBF0103>を入手"
"25","TEXT_STMBDZ505_02756_TODO_01","チャンブイと話す"
"26","TEXT_STMBDZ505_02756_TODO_02","チャンブイの夫に<hex:022811FF0A4576656E744974656DF61E8CBF0103>を渡す"
"27","TEXT_STMBDZ505_02756_TODO_03","チャンブイに報告"
"28","TEXT_STMBDZ505_02756_TODO_04",""
"29","TEXT_STMBDZ505_02756_TODO_05",""
"30","TEXT_STMBDZ505_02756_TODO_06",""
"31","TEXT_STMBDZ505_02756_TODO_07",""
"32","TEXT_STMBDZ505_02756_TODO_08",""
"33","TEXT_STMBDZ505_02756_TODO_09",""
